"Step","magic-salad-1128 - loss","magic-salad-1128 - loss__MIN","magic-salad-1128 - loss__MAX"
"1338","79.93136596679688","79.93136596679688","79.93136596679688"
"1339","73.01095581054688","73.01095581054688","73.01095581054688"
"1340","71.36750030517578","71.36750030517578","71.36750030517578"
"1341","57.290252685546875","57.290252685546875","57.290252685546875"
"1342","87.66889190673828","87.66889190673828","87.66889190673828"
"1343","66.51213073730469","66.51213073730469","66.51213073730469"
"1344","68.14630889892578","68.14630889892578","68.14630889892578"
"1357","59.147621154785156","59.147621154785156","59.147621154785156"
"1358","69.1365737915039","69.1365737915039","69.1365737915039"
"1359","71.24046325683594","71.24046325683594","71.24046325683594"
"1360","65.88323974609375","65.88323974609375","65.88323974609375"
"1361","59.60939407348633","59.60939407348633","59.60939407348633"
"1362","64.87030029296875","64.87030029296875","64.87030029296875"
"1363","59.3370475769043","59.3370475769043","59.3370475769043"
"1364","76.78479766845703","76.78479766845703","76.78479766845703"
"1365","77.60049438476562","77.60049438476562","77.60049438476562"
"1366","89.94600677490234","89.94600677490234","89.94600677490234"
"1367","66.80231475830078","66.80231475830078","66.80231475830078"
"1368","53.11216735839844","53.11216735839844","53.11216735839844"
"1369","73.81333923339844","73.81333923339844","73.81333923339844"
"1370","76.33643341064453","76.33643341064453","76.33643341064453"
"1371","75.59173583984375","75.59173583984375","75.59173583984375"
"1372","71.5866928100586","71.5866928100586","71.5866928100586"
"1373","76.64620208740234","76.64620208740234","76.64620208740234"
"1374","63.12215805053711","63.12215805053711","63.12215805053711"
"1375","49.99748229980469","49.99748229980469","49.99748229980469"
"1376","62.3753547668457","62.3753547668457","62.3753547668457"
"1377","55.11332702636719","55.11332702636719","55.11332702636719"
"1378","59.92747497558594","59.92747497558594","59.92747497558594"
"1379","62.825443267822266","62.825443267822266","62.825443267822266"
"1380","45.507568359375","45.507568359375","45.507568359375"
"1381","67.31439971923828","67.31439971923828","67.31439971923828"
"1382","62.44569396972656","62.44569396972656","62.44569396972656"
"1383","86.33456420898438","86.33456420898438","86.33456420898438"
"1384","74.4153060913086","74.4153060913086","74.4153060913086"
"1385","68.72045135498047","68.72045135498047","68.72045135498047"
"1386","60.015716552734375","60.015716552734375","60.015716552734375"
"1387","58.2463264465332","58.2463264465332","58.2463264465332"
"1388","64.51551818847656","64.51551818847656","64.51551818847656"
"1389","75.57759857177734","75.57759857177734","75.57759857177734"
"1390","68.59736633300781","68.59736633300781","68.59736633300781"
"1391","64.26078033447266","64.26078033447266","64.26078033447266"
"1392","54.543724060058594","54.543724060058594","54.543724060058594"
"1393","80.97816467285156","80.97816467285156","80.97816467285156"
"1394","66.88116455078125","66.88116455078125","66.88116455078125"
"1395","70.44470977783203","70.44470977783203","70.44470977783203"
"1396","69.46785736083984","69.46785736083984","69.46785736083984"
"1397","70.19007873535156","70.19007873535156","70.19007873535156"
"1398","82.36798095703125","82.36798095703125","82.36798095703125"
"1399","73.24415588378906","73.24415588378906","73.24415588378906"
"1400","78.17440795898438","78.17440795898438","78.17440795898438"
"1401","70.19200897216797","70.19200897216797","70.19200897216797"
"1402","76.32298278808594","76.32298278808594","76.32298278808594"
"1403","55.53913879394531","55.53913879394531","55.53913879394531"
"1404","82.24162292480469","82.24162292480469","82.24162292480469"
"1405","58.823490142822266","58.823490142822266","58.823490142822266"
"1406","75.65947723388672","75.65947723388672","75.65947723388672"
"1407","66.8568344116211","66.8568344116211","66.8568344116211"
"1408","68.7552490234375","68.7552490234375","68.7552490234375"
"1409","80.57657623291016","80.57657623291016","80.57657623291016"
"1410","66.57642364501953","66.57642364501953","66.57642364501953"
"1411","72.33686828613281","72.33686828613281","72.33686828613281"
"1412","81.89128112792969","81.89128112792969","81.89128112792969"
"1413","77.3269271850586","77.3269271850586","77.3269271850586"
"1414","68.79673767089844","68.79673767089844","68.79673767089844"
"1415","55.69429016113281","55.69429016113281","55.69429016113281"
"1416","82.6844253540039","82.6844253540039","82.6844253540039"
"1417","65.0687484741211","65.0687484741211","65.0687484741211"
"1418","75.57543182373047","75.57543182373047","75.57543182373047"
"1419","73.83934020996094","73.83934020996094","73.83934020996094"
"1420","70.22441101074219","70.22441101074219","70.22441101074219"
"1421","74.52061462402344","74.52061462402344","74.52061462402344"
"1422","69.87134552001953","69.87134552001953","69.87134552001953"
"1423","62.71162033081055","62.71162033081055","62.71162033081055"
"1424","76.42521667480469","76.42521667480469","76.42521667480469"
"1425","60.838111877441406","60.838111877441406","60.838111877441406"
"1426","66.67002868652344","66.67002868652344","66.67002868652344"
"1427","67.54667663574219","67.54667663574219","67.54667663574219"
"1428","75.6457748413086","75.6457748413086","75.6457748413086"
"1429","82.28917694091797","82.28917694091797","82.28917694091797"
"1430","83.63655090332031","83.63655090332031","83.63655090332031"
"1431","82.66495513916016","82.66495513916016","82.66495513916016"
"1432","52.989662170410156","52.989662170410156","52.989662170410156"
"1433","84.48280334472656","84.48280334472656","84.48280334472656"
"1434","49.24275207519531","49.24275207519531","49.24275207519531"
"1435","74.58296966552734","74.58296966552734","74.58296966552734"
"1436","53.21356964111328","53.21356964111328","53.21356964111328"
"1437","66.89634704589844","66.89634704589844","66.89634704589844"
"1438","66.35330200195312","66.35330200195312","66.35330200195312"
"1439","54.34027099609375","54.34027099609375","54.34027099609375"
"1440","95.21563720703125","95.21563720703125","95.21563720703125"
"1441","65.9796371459961","65.9796371459961","65.9796371459961"
"1442","59.14817428588867","59.14817428588867","59.14817428588867"
"1443","61.68206024169922","61.68206024169922","61.68206024169922"
"1444","56.96320343017578","56.96320343017578","56.96320343017578"
"1445","47.636566162109375","47.636566162109375","47.636566162109375"
"1446","58.73861312866211","58.73861312866211","58.73861312866211"
"1447","74.35871124267578","74.35871124267578","74.35871124267578"
"1448","83.1374282836914","83.1374282836914","83.1374282836914"
"1449","58.974971771240234","58.974971771240234","58.974971771240234"
"1450","59.42357635498047","59.42357635498047","59.42357635498047"
"1451","78.18671417236328","78.18671417236328","78.18671417236328"
"1452","53.694175720214844","53.694175720214844","53.694175720214844"
"1453","64.4728775024414","64.4728775024414","64.4728775024414"
"1454","57.2982063293457","57.2982063293457","57.2982063293457"
"1455","63.74626922607422","63.74626922607422","63.74626922607422"
"1456","64.48091888427734","64.48091888427734","64.48091888427734"
"1469","72.9181137084961","72.9181137084961","72.9181137084961"
"1470","51.749996185302734","51.749996185302734","51.749996185302734"
"1471","77.992919921875","77.992919921875","77.992919921875"
"1472","76.93994903564453","76.93994903564453","76.93994903564453"
"1473","86.88912200927734","86.88912200927734","86.88912200927734"
"1474","54.74594497680664","54.74594497680664","54.74594497680664"
"1475","62.40386199951172","62.40386199951172","62.40386199951172"
"1476","67.13256072998047","67.13256072998047","67.13256072998047"
"1477","51.38132858276367","51.38132858276367","51.38132858276367"
"1478","59.104434967041016","59.104434967041016","59.104434967041016"
"1479","56.137481689453125","56.137481689453125","56.137481689453125"
"1480","66.86856079101562","66.86856079101562","66.86856079101562"
"1481","68.78231811523438","68.78231811523438","68.78231811523438"
"1482","76.07991790771484","76.07991790771484","76.07991790771484"
"1483","85.01079559326172","85.01079559326172","85.01079559326172"
"1484","51.647422790527344","51.647422790527344","51.647422790527344"
"1485","64.73635864257812","64.73635864257812","64.73635864257812"
"1486","68.56366729736328","68.56366729736328","68.56366729736328"
"1487","55.99753952026367","55.99753952026367","55.99753952026367"
"1488","56.96223068237305","56.96223068237305","56.96223068237305"
"1489","59.267024993896484","59.267024993896484","59.267024993896484"
"1490","61.060611724853516","61.060611724853516","61.060611724853516"
"1491","53.54671096801758","53.54671096801758","53.54671096801758"
"1492","59.98210144042969","59.98210144042969","59.98210144042969"
"1493","57.130653381347656","57.130653381347656","57.130653381347656"
"1494","69.42576599121094","69.42576599121094","69.42576599121094"
"1495","63.94700241088867","63.94700241088867","63.94700241088867"
"1496","76.56556701660156","76.56556701660156","76.56556701660156"
"1497","63.686580657958984","63.686580657958984","63.686580657958984"
"1498","61.76563262939453","61.76563262939453","61.76563262939453"
"1499","65.68241119384766","65.68241119384766","65.68241119384766"
"1500","68.95591735839844","68.95591735839844","68.95591735839844"
"1501","54.41224670410156","54.41224670410156","54.41224670410156"
"1502","72.04056549072266","72.04056549072266","72.04056549072266"
"1503","56.77348327636719","56.77348327636719","56.77348327636719"
"1504","49.135276794433594","49.135276794433594","49.135276794433594"
"1505","66.40847778320312","66.40847778320312","66.40847778320312"
"1506","58.09968566894531","58.09968566894531","58.09968566894531"
"1507","63.82534408569336","63.82534408569336","63.82534408569336"
"1508","48.35472869873047","48.35472869873047","48.35472869873047"
"1509","67.56744384765625","67.56744384765625","67.56744384765625"
"1510","58.81465148925781","58.81465148925781","58.81465148925781"
"1511","61.6306266784668","61.6306266784668","61.6306266784668"
"1512","73.24528503417969","73.24528503417969","73.24528503417969"
"1513","67.1769790649414","67.1769790649414","67.1769790649414"
"1514","59.33305358886719","59.33305358886719","59.33305358886719"
"1515","67.94258117675781","67.94258117675781","67.94258117675781"
"1516","64.85901641845703","64.85901641845703","64.85901641845703"
"1517","53.0467414855957","53.0467414855957","53.0467414855957"
"1518","60.41397476196289","60.41397476196289","60.41397476196289"
"1519","67.15267181396484","67.15267181396484","67.15267181396484"
"1520","67.4855728149414","67.4855728149414","67.4855728149414"
"1521","62.451995849609375","62.451995849609375","62.451995849609375"
"1522","70.39844512939453","70.39844512939453","70.39844512939453"
"1523","69.32060241699219","69.32060241699219","69.32060241699219"
"1524","59.750308990478516","59.750308990478516","59.750308990478516"
"1525","56.5278434753418","56.5278434753418","56.5278434753418"
"1526","62.28347396850586","62.28347396850586","62.28347396850586"
"1527","72.53412628173828","72.53412628173828","72.53412628173828"
"1528","72.03834533691406","72.03834533691406","72.03834533691406"
"1529","51.96617889404297","51.96617889404297","51.96617889404297"
"1530","58.22895431518555","58.22895431518555","58.22895431518555"
"1531","69.89349365234375","69.89349365234375","69.89349365234375"
"1532","59.46546936035156","59.46546936035156","59.46546936035156"
"1533","67.48428344726562","67.48428344726562","67.48428344726562"
"1534","67.78433227539062","67.78433227539062","67.78433227539062"
"1535","73.64409637451172","73.64409637451172","73.64409637451172"
"1536","73.34949493408203","73.34949493408203","73.34949493408203"
"1537","52.65822219848633","52.65822219848633","52.65822219848633"
"1538","58.22771453857422","58.22771453857422","58.22771453857422"
"1539","63.9893913269043","63.9893913269043","63.9893913269043"
"1540","56.92572021484375","56.92572021484375","56.92572021484375"
"1541","70.33357238769531","70.33357238769531","70.33357238769531"
"1542","56.36453628540039","56.36453628540039","56.36453628540039"
"1543","59.41701889038086","59.41701889038086","59.41701889038086"
"1544","63.289146423339844","63.289146423339844","63.289146423339844"
"1545","66.37445068359375","66.37445068359375","66.37445068359375"
"1546","57.68730926513672","57.68730926513672","57.68730926513672"
"1547","68.5948486328125","68.5948486328125","68.5948486328125"
"1548","59.29606246948242","59.29606246948242","59.29606246948242"
"1549","73.9350814819336","73.9350814819336","73.9350814819336"
"1550","77.75526428222656","77.75526428222656","77.75526428222656"
